Timestamp,Open,High,Low,Close,Volume
1684716780000,26663.14000000,26663.14000000,26658.21000000,26658.22000000,3.77896000
1684716840000,26658.22000000,26664.28000000,26656.78000000,26662.03000000,10.44904000
1684716900000,26662.03000000,26662.03000000,26638.43000000,26643.65000000,14.56703000
1684716960000,26643.66000000,26661.71000000,26643.65000000,26657.25000000,11.68516000
1684717020000,26657.25000000,26660.62000000,26652.64000000,26652.65000000,14.23160000
1684717080000,26652.65000000,26659.99000000,26646.81000000,26650.69000000,26.93799000
1684717140000,26650.69000000,26657.42000000,26650.41000000,26656.11000000,6.11532000
1684717200000,26656.10000000,26656.55000000,26640.36000000,26656.53000000,18.10469000
1684717260000,26656.54000000,26670.09000000,26653.72000000,26670.08000000,16.24272000
1684717320000,26670.08000000,26678.06000000,26666.85000000,26677.79000000,24.91554000
1684717380000,26677.79000000,26684.09000000,26677.21000000,26680.86000000,21.80350000
1684717440000,26680.86000000,26686.59000000,26676.09000000,26686.58000000,18.64932000
1684717500000,26686.58000000,26688.23000000,26655.63000000,26655.63000000,25.17780000
1684717560000,26655.63000000,26655.64000000,26643.15000000,26643.15000000,23.83193000
1684717620000,26643.16000000,26643.16000000,26640.01000000,26641.28000000,7.02728000
1684717680000,26641.28000000,26649.91000000,26641.28000000,26642.23000000,13.57554000
1684717740000,26642.22000000,26642.23000000,26604.45000000,26607.18000000,59.09082000
1684717800000,26607.18000000,26627.17000000,26590.55000000,26601.53000000,154.78956000
1684717860000,26601.53000000,26605.79000000,26591.60000000,26605.03000000,51.82868000
1684717920000,26605.03000000,26620.28000000,26605.03000000,26618.11000000,12.17505000
1684717980000,26618.12000000,26620.82000000,26615.02000000,26615.02000000,9.83175000
1684718040000,26615.03000000,26617.93000000,26606.18000000,26617.92000000,22.51125000
1684718100000,26617.93000000,26617.93000000,26592.93000000,26592.94000000,21.09710000
1684718160000,26592.94000000,26610.00000000,26589.38000000,26610.00000000,17.48426000
1684718220000,26609.99000000,26660.87000000,26609.99000000,26660.86000000,74.82132000
1684718280000,26660.86000000,26673.12000000,26660.00000000,26668.27000000,26.09625000
1684718340000,26668.28000000,26668.28000000,26658.28000000,26663.87000000,15.37765000
1684718400000,26663.87000000,26663.87000000,26647.41000000,26647.42000000,11.75909000
1684718460000,26647.42000000,26647.42000000,26645.99000000,26645.99000000,6.38634000
1684718520000,26645.99000000,26653.99000000,26645.75000000,26653.98000000,11.21568000
1684718580000,26653.98000000,26670.00000000,26653.98000000,26663.98000000,10.35379000
1684718640000,26663.98000000,26663.99000000,26657.00000000,26657.00000000,2.52197000
1684718700000,26657.01000000,26657.01000000,26654.97000000,26654.97000000,3.12393000
1684718760000,26654.97000000,26659.84000000,26654.97000000,26659.84000000,5.32790000
1684718820000,26659.84000000,26670.89000000,26659.83000000,26659.95000000,39.43408000
1684718880000,26659.95000000,26663.01000000,26656.56000000,26662.00000000,16.55374000
1684718940000,26662.00000000,26668.27000000,26661.64000000,26668.26000000,14.39351000
1684719000000,26668.26000000,26668.27000000,26658.48000000,26658.48000000,20.00772000
1684719060000,26658.48000000,26658.49000000,26655.85000000,26657.87000000,5.91652000
1684719120000,26657.86000000,26660.00000000,26646.14000000,26646.15000000,17.63890000
1684719180000,26646.14000000,26646.15000000,26646.14000000,26646.15000000,3.20992000
1684719240000,26646.15000000,26648.90000000,26646.14000000,26648.89000000,6.08400000
1684719300000,26648.89000000,26648.90000000,26642.27000000,26642.28000000,7.62090000
1684719360000,26642.28000000,26642.28000000,26642.27000000,26642.27000000,1.96857000
1684719420000,26642.27000000,26645.35000000,26642.27000000,26643.01000000,9.89867000
1684719480000,26643.00000000,26643.01000000,26620.00000000,26630.54000000,29.81843000
1684719540000,26630.53000000,26665.16000000,26630.53000000,26656.07000000,45.56612000
1684719600000,26656.08000000,26674.99000000,26649.95000000,26657.93000000,97.29713000
1684719660000,26657.94000000,26666.86000000,26656.45000000,26656.46000000,11.57897000
1684719720000,26656.45000000,26656.46000000,26652.28000000,26655.33000000,5.84596000
1684719780000,26655.32000000,26659.48000000,26654.11000000,26654.12000000,8.40774000
1684719840000,26654.11000000,26654.16000000,26652.78000000,26652.78000000,4.89831000
1684719900000,26652.79000000,26653.48000000,26643.19000000,26643.20000000,14.19967000
1684719960000,26643.19000000,26643.20000000,26640.94000000,26640.94000000,3.85891000
1684720020000,26640.95000000,26640.95000000,26636.78000000,26636.78000000,2.80739000
1684720080000,26636.79000000,26636.79000000,26624.42000000,26624.42000000,2.82131000
1684720140000,26624.43000000,26624.43000000,26618.65000000,26618.65000000,6.76646000
1684720200000,26618.66000000,26618.92000000,26616.94000000,26617.89000000,9.83493000
1684720260000,26617.90000000,26623.29000000,26606.60000000,26617.97000000,16.78685000
1684720320000,26617.97000000,26627.30000000,26616.86000000,26616.86000000,8.77746000
1684720380000,26616.86000000,26616.87000000,26600.66000000,26600.67000000,6.02213000
1684720440000,26600.66000000,26615.68000000,26588.94000000,26615.67000000,51.87933000
1684720500000,26615.67000000,26615.68000000,26560.00000000,26579.47000000,74.32919000
1684720560000,26579.47000000,26594.98000000,26574.78000000,26585.53000000,33.08148000
1684720620000,26585.53000000,26589.91000000,26585.36000000,26589.91000000,19.96384000
1684720680000,26589.91000000,26589.91000000,26568.59000000,26569.32000000,26.38121000
1684720740000,26569.32000000,26584.17000000,26569.32000000,26584.17000000,39.65264000
1684720800000,26584.17000000,26584.17000000,26541.88000000,26563.11000000,62.05837000
1684720860000,26563.11000000,26578.99000000,26557.57000000,26571.43000000,104.94528000
1684720920000,26571.43000000,26571.43000000,26548.53000000,26564.08000000,39.22158000
1684720980000,26564.09000000,26571.42000000,26538.21000000,26562.99000000,64.09344000
1684721040000,26562.99000000,26562.99000000,26544.00000000,26550.56000000,36.46179000
1684721100000,26550.57000000,26550.57000000,26544.26000000,26550.57000000,12.58103000
1684721160000,26550.57000000,26576.35000000,26550.41000000,26576.35000000,28.31733000
1684721220000,26576.34000000,26590.03000000,26573.36000000,26581.73000000,97.28631000
1684721280000,26581.74000000,26581.74000000,26562.40000000,26576.40000000,28.65624000
1684721340000,26576.39000000,26595.42000000,26576.39000000,26595.41000000,26.98122000
1684721400000,26595.41000000,26595.49000000,26580.00000000,26594.28000000,26.58094000
1684721460000,26594.28000000,26611.38000000,26594.28000000,26611.37000000,17.43565000
1684721520000,26611.38000000,26615.98000000,26590.24000000,26608.37000000,52.39739000
1684721580000,26608.36000000,26609.03000000,26596.29000000,26606.11000000,24.48221000
1684721640000,26606.10000000,26619.71000000,26606.10000000,26619.71000000,18.92307000
1684721700000,26619.71000000,26619.71000000,26603.61000000,26611.06000000,14.45721000
1684721760000,26611.06000000,26620.00000000,26611.05000000,26620.00000000,12.82810000
1684721820000,26619.99000000,26652.39000000,26619.99000000,26640.90000000,27.90110000
1684721880000,26640.90000000,26649.57000000,26640.90000000,26647.40000000,16.66796000
1684721940000,26647.40000000,26649.73000000,26632.99000000,26644.25000000,19.81598000
1684722000000,26644.25000000,26644.25000000,26624.55000000,26635.32000000,14.65466000
1684722060000,26635.31000000,26635.32000000,26629.89000000,26631.29000000,14.72114000
1684722120000,26631.29000000,26631.64000000,26629.84000000,26631.64000000,7.74106000
1684722180000,26631.63000000,26638.49000000,26631.63000000,26638.48000000,13.70799000
1684722240000,26638.48000000,26641.50000000,26638.48000000,26641.49000000,3.31229000
1684722300000,26641.50000000,26641.50000000,26633.05000000,26635.38000000,34.13212000
1684722360000,26635.37000000,26638.07000000,26635.37000000,26638.07000000,7.78535000
1684722420000,26638.06000000,26638.07000000,26638.06000000,26638.07000000,7.53770000
1684722480000,26638.07000000,26646.99000000,26637.00000000,26646.99000000,29.64013000
1684722540000,26646.99000000,26646.99000000,26639.65000000,26639.66000000,14.78690000
1684722600000,26639.65000000,26655.99000000,26639.65000000,26647.96000000,25.91051000
1684722660000,26647.95000000,26647.96000000,26640.20000000,26642.79000000,11.59359000
1684722720000,26642.80000000,26655.56000000,26642.79000000,26655.56000000,17.49380000
1684722780000,26655.56000000,26656.40000000,26652.01000000,26654.31000000,24.61698000
1684722840000,26654.31000000,26656.00000000,26649.95000000,26649.95000000,29.30512000
1684722900000,26649.95000000,26649.96000000,26642.22000000,26645.53000000,17.67263000
1684722960000,26645.53000000,26647.53000000,26645.53000000,26647.53000000,8.31518000
1684723020000,26647.53000000,26652.25000000,26647.52000000,26650.00000000,32.41781000
1684723080000,26649.99000000,26650.00000000,26646.35000000,26646.35000000,6.70710000
1684723140000,26646.36000000,26657.99000000,26646.35000000,26657.98000000,27.07145000
1684723200000,26657.98000000,26657.99000000,26655.00000000,26655.80000000,12.12701000
1684723260000,26655.80000000,26662.00000000,26649.97000000,26654.41000000,67.32437000
1684723320000,26654.41000000,26654.41000000,26646.00000000,26646.01000000,20.03485000
1684723380000,26646.00000000,26646.01000000,26646.00000000,26646.01000000,4.68754000
1684723440000,26646.01000000,26657.84000000,26646.00000000,26657.83000000,8.97502000
1684723500000,26657.83000000,26658.80000000,26648.91000000,26648.91000000,15.31009000
1684723560000,26648.91000000,26648.92000000,26646.00000000,26646.00000000,5.51886000
1684723620000,26646.01000000,26652.26000000,26641.08000000,26652.26000000,16.91446000
1684723680000,26652.25000000,26656.40000000,26652.25000000,26656.39000000,6.38713000
1684723740000,26656.40000000,26656.49000000,26650.52000000,26651.62000000,21.40851000
1684723800000,26651.62000000,26651.63000000,26651.62000000,26651.62000000,5.10566000
1684723860000,26651.63000000,26659.99000000,26649.99000000,26659.99000000,55.53029000
1684723920000,26659.99000000,26666.04000000,26645.00000000,26645.01000000,28.37238000
1684723980000,26645.00000000,26651.50000000,26645.00000000,26651.49000000,15.63657000
1684724040000,26651.49000000,26651.50000000,26651.49000000,26651.50000000,4.73559000
1684724100000,26651.50000000,26651.50000000,26651.49000000,26651.49000000,5.50367000
1684724160000,26651.49000000,26651.50000000,26642.46000000,26642.46000000,18.62224000
1684724220000,26642.47000000,26648.07000000,26635.76000000,26648.06000000,19.66138000
1684724280000,26648.06000000,26648.07000000,26648.06000000,26648.07000000,4.41722000
1684724340000,26648.06000000,26649.67000000,26648.06000000,26649.67000000,9.92001000
1684724400000,26649.67000000,26649.67000000,26647.11000000,26647.11000000,7.96773000
1684724460000,26647.11000000,26647.17000000,26647.11000000,26647.17000000,3.11734000
1684724520000,26647.16000000,26650.08000000,26647.16000000,26650.07000000,4.56509000
1684724580000,26650.08000000,26650.08000000,26650.07000000,26650.08000000,1.87612000
1684724640000,26650.08000000,26651.50000000,26650.07000000,26651.50000000,4.31906000
1684724700000,26651.50000000,26652.26000000,26651.49000000,26652.25000000,5.90441000
1684724760000,26652.26000000,26664.05000000,26652.25000000,26654.85000000,16.26950000
1684724820000,26654.85000000,26654.85000000,26653.88000000,26653.89000000,6.60200000
1684724880000,26653.88000000,26653.89000000,26653.00000000,26653.00000000,5.61286000
1684724940000,26653.00000000,26653.00000000,26650.00000000,26650.01000000,3.73580000
1684725000000,26650.00000000,26650.01000000,26643.02000000,26647.91000000,18.90968000
1684725060000,26647.91000000,26649.86000000,26645.75000000,26645.75000000,8.42096000
1684725120000,26645.76000000,26645.76000000,26645.75000000,26645.75000000,4.43512000
1684725180000,26645.75000000,26645.76000000,26644.83000000,26644.83000000,7.20495000
1684725240000,26644.84000000,26654.85000000,26643.02000000,26654.84000000,18.20835000
1684725300000,26654.84000000,26654.85000000,26644.09000000,26644.10000000,14.55768000
1684725360000,26644.09000000,26644.10000000,26635.77000000,26640.67000000,28.69584000
1684725420000,26640.66000000,26640.67000000,26636.00000000,26638.02000000,19.80750000
1684725480000,26638.03000000,26638.03000000,26638.02000000,26638.02000000,8.30669000
1684725540000,26638.02000000,26638.09000000,26638.02000000,26638.09000000,3.76468000
1684725600000,26638.08000000,26647.59000000,26638.08000000,26647.52000000,21.32922000
1684725660000,26647.51000000,26659.57000000,26647.51000000,26659.57000000,12.94805000
1684725720000,26659.56000000,26659.57000000,26659.10000000,26659.11000000,14.41965000
1684725780000,26659.10000000,26659.11000000,26657.95000000,26657.98000000,27.45938000
1684725840000,26657.98000000,26660.90000000,26657.95000000,26660.89000000,17.70459000
1684725900000,26660.89000000,26672.03000000,26660.18000000,26663.08000000,27.94886000
1684725960000,26663.08000000,26663.08000000,26663.07000000,26663.07000000,5.87283000
1684726020000,26663.07000000,26664.73000000,26663.07000000,26664.73000000,14.59986000
1684726080000,26664.72000000,26666.45000000,26661.42000000,26661.43000000,15.00360000
1684726140000,26661.43000000,26666.00000000,26661.42000000,26666.00000000,8.64738000
1684726200000,26666.00000000,26668.45000000,26665.99000000,26668.44000000,4.17996000
1684726260000,26668.45000000,26668.45000000,26668.44000000,26668.45000000,5.33862000
1684726320000,26668.45000000,26675.65000000,26668.44000000,26675.64000000,14.78077000
1684726380000,26675.64000000,26675.65000000,26675.64000000,26675.64000000,9.65170000
1684726440000,26675.65000000,26675.69000000,26675.64000000,26675.68000000,3.71274000
1684726500000,26675.69000000,26675.69000000,26664.23000000,26664.23000000,18.04370000
1684726560000,26664.23000000,26664.24000000,26657.52000000,26657.52000000,11.22219000
1684726620000,26657.52000000,26657.53000000,26656.99000000,26657.00000000,8.23213000
1684726680000,26656.99000000,26657.00000000,26649.81000000,26655.44000000,19.63844000
1684726740000,26655.45000000,26655.45000000,26649.38000000,26649.39000000,7.71597000
1684726800000,26649.39000000,26649.39000000,26649.21000000,26649.22000000,3.80040000
1684726860000,26649.21000000,26659.41000000,26649.21000000,26659.40000000,5.38538000
1684726920000,26659.41000000,26666.73000000,26655.55000000,26666.73000000,18.24363000
1684726980000,26666.72000000,26666.73000000,26666.72000000,26666.72000000,5.99617000
1684727040000,26666.72000000,26666.73000000,26666.72000000,26666.72000000,3.71016000
1684727100000,26666.72000000,26666.73000000,26651.11000000,26651.12000000,19.13589000
1684727160000,26651.12000000,26651.12000000,26651.11000000,26651.11000000,2.80457000
1684727220000,26651.12000000,26651.12000000,26646.43000000,26646.44000000,7.36771000
1684727280000,26646.44000000,26654.84000000,26645.16000000,26645.16000000,18.09232000
1684727340000,26645.16000000,26653.69000000,26645.16000000,26653.68000000,14.90847000
1684727400000,26653.69000000,26653.69000000,26649.79000000,26649.79000000,11.44849000
1684727460000,26649.80000000,26655.72000000,26649.79000000,26655.71000000,3.89023000
1684727520000,26655.72000000,26656.45000000,26655.71000000,26656.44000000,2.17222000
1684727580000,26656.45000000,26659.06000000,26656.44000000,26659.05000000,6.63872000
1684727640000,26659.06000000,26659.06000000,26655.71000000,26655.71000000,9.92562000
1684727700000,26655.71000000,26655.72000000,26652.26000000,26652.26000000,7.28321000
1684727760000,26652.27000000,26652.27000000,26645.50000000,26645.51000000,4.82983000
1684727820000,26645.50000000,26645.51000000,26645.42000000,26645.42000000,3.61115000
1684727880000,26645.42000000,26645.43000000,26644.79000000,26644.80000000,10.66604000
1684727940000,26644.80000000,26644.80000000,26644.79000000,26644.80000000,6.74560000
1684728000000,26644.80000000,26644.80000000,26644.79000000,26644.79000000,4.66240000
1684728060000,26644.79000000,26655.41000000,26643.12000000,26654.92000000,24.67919000
1684728120000,26654.91000000,26657.35000000,26654.91000000,26657.34000000,4.60136000
1684728180000,26657.34000000,26657.35000000,26657.34000000,26657.34000000,1.82042000
1684728240000,26657.35000000,26657.35000000,26657.34000000,26657.34000000,1.72348000
1684728300000,26657.35000000,26657.35000000,26645.12000000,26645.12000000,27.91152000
1684728360000,26645.12000000,26650.22000000,26645.12000000,26650.21000000,9.92386000
1684728420000,26650.22000000,26650.22000000,26647.87000000,26647.87000000,9.23238000
1684728480000,26647.87000000,26650.53000000,26647.87000000,26650.52000000,2.81078000
1684728540000,26650.53000000,26650.53000000,26650.52000000,26650.53000000,1.71202000
1684728600000,26650.52000000,26653.38000000,26650.52000000,26653.38000000,3.20907000
1684728660000,26653.37000000,26656.60000000,26653.37000000,26656.59000000,2.22760000
1684728720000,26656.60000000,26663.30000000,26656.59000000,26657.85000000,27.16182000
1684728780000,26657.86000000,26657.86000000,26655.72000000,26655.72000000,8.64012000
1684728840000,26655.73000000,26655.73000000,26653.37000000,26653.38000000,5.03924000
1684728900000,26653.37000000,26660.00000000,26653.36000000,26657.35000000,15.56476000
1684728960000,26657.35000000,26668.95000000,26651.12000000,26667.74000000,32.26688000
1684729020000,26667.75000000,26667.75000000,26665.21000000,26665.21000000,10.36738000
1684729080000,26665.22000000,26665.22000000,26665.17000000,26665.17000000,7.20213000
1684729140000,26665.18000000,26665.18000000,26659.94000000,26659.95000000,15.65166000
1684729200000,26659.94000000,26662.30000000,26659.93000000,26662.29000000,24.92404000
1684729260000,26662.30000000,26662.30000000,26662.29000000,26662.30000000,5.35746000
1684729320000,26662.30000000,26662.30000000,26661.92000000,26661.93000000,6.19127000
1684729380000,26661.93000000,26661.93000000,26661.82000000,26661.82000000,7.14113000
1684729440000,26661.83000000,26661.83000000,26661.82000000,26661.82000000,4.92394000
1684729500000,26661.83000000,26663.69000000,26661.82000000,26663.68000000,6.00621000
1684729560000,26663.68000000,26667.07000000,26663.68000000,26667.06000000,6.13168000
1684729620000,26667.07000000,26674.31000000,26667.06000000,26674.30000000,11.72290000
1684729680000,26674.30000000,26685.99000000,26674.30000000,26681.37000000,21.92739000
1684729740000,26681.37000000,26690.00000000,26681.36000000,26687.44000000,25.22746000
1684729800000,26687.44000000,26689.38000000,26679.89000000,26681.44000000,11.85111000
1684729860000,26681.45000000,26708.28000000,26681.44000000,26693.52000000,76.62928000
1684729920000,26693.53000000,26697.40000000,26693.52000000,26697.40000000,12.68292000
1684729980000,26697.39000000,26697.40000000,26692.96000000,26692.96000000,6.90864000
1684730040000,26692.96000000,26692.97000000,26692.77000000,26692.78000000,5.86527000
1684730100000,26692.77000000,26692.78000000,26682.79000000,26692.25000000,11.74053000
1684730160000,26692.25000000,26693.97000000,26692.24000000,26693.96000000,5.38031000
1684730220000,26693.96000000,26700.81000000,26693.96000000,26699.13000000,21.00629000
1684730280000,26699.14000000,26728.79000000,26699.13000000,26719.99000000,49.38505000
1684730340000,26720.00000000,26720.00000000,26707.18000000,26707.18000000,11.24637000
1684730400000,26707.18000000,26707.19000000,26695.59000000,26695.60000000,10.61558000
1684730460000,26695.60000000,26706.40000000,26695.58000000,26703.94000000,12.49597000
1684730520000,26703.94000000,26705.30000000,26702.88000000,26705.29000000,11.13285000
1684730580000,26705.29000000,26708.37000000,26705.29000000,26708.37000000,3.66778000
1684730640000,26708.37000000,26715.07000000,26708.36000000,26715.06000000,6.06801000
1684730700000,26715.06000000,26715.07000000,26705.20000000,26712.44000000,20.64255000
1684730760000,26712.44000000,26712.45000000,26702.12000000,26702.14000000,16.16149000
1684730820000,26702.14000000,26714.45000000,26702.13000000,26705.60000000,21.66260000
1684730880000,26705.60000000,26705.60000000,26703.55000000,26703.56000000,4.38938000
1684730940000,26703.56000000,26703.56000000,26702.19000000,26702.20000000,2.95839000
1684731000000,26702.19000000,26702.20000000,26701.64000000,26701.64000000,9.23429000
1684731060000,26701.64000000,26701.65000000,26699.86000000,26699.87000000,13.95924000
1684731120000,26699.86000000,26703.55000000,26699.86000000,26703.54000000,10.56904000
1684731180000,26703.54000000,26709.85000000,26695.85000000,26695.85000000,18.72661000
1684731240000,26695.86000000,26695.86000000,26693.87000000,26693.87000000,9.09623000
1684731300000,26693.87000000,26694.06000000,26693.87000000,26694.05000000,9.53263000
1684731360000,26694.06000000,26696.27000000,26694.05000000,26696.27000000,1.73660000
1684731420000,26696.27000000,26696.27000000,26691.36000000,26691.36000000,6.37444000
1684731480000,26691.36000000,26698.69000000,26691.32000000,26694.87000000,22.91934000
1684731540000,26694.87000000,26694.87000000,26691.66000000,26691.67000000,6.98282000
1684731600000,26691.66000000,26704.20000000,26691.66000000,26703.70000000,14.84948000
1684731660000,26703.71000000,26703.71000000,26703.40000000,26703.41000000,11.61297000
1684731720000,26703.40000000,26703.41000000,26703.40000000,26703.40000000,4.41314000
1684731780000,26703.40000000,26703.41000000,26703.40000000,26703.41000000,6.81715000
1684731840000,26703.41000000,26710.86000000,26703.40000000,26710.86000000,12.77514000
1684731900000,26710.85000000,26722.31000000,26710.85000000,26717.19000000,16.64325000
1684731960000,26717.19000000,26717.20000000,26712.55000000,26712.56000000,13.89257000
1684732020000,26712.56000000,26717.75000000,26712.56000000,26712.57000000,22.39265000
1684732080000,26712.57000000,26715.01000000,26712.56000000,26712.74000000,17.74803000
1684732140000,26712.74000000,26712.74000000,26712.56000000,26712.56000000,36.53206000
1684732200000,26712.56000000,26712.57000000,26702.55000000,26709.86000000,35.25788000
1684732260000,26709.87000000,26734.77000000,26709.86000000,26730.70000000,33.33655000
1684732320000,26730.70000000,26731.34000000,26730.70000000,26731.33000000,4.94759000
1684732380000,26731.34000000,26731.34000000,26731.33000000,26731.33000000,5.75675000
1684732440000,26731.33000000,26731.34000000,26730.55000000,26731.30000000,10.57509000
1684732500000,26731.31000000,26739.00000000,26730.31000000,26738.99000000,40.49722000
1684732560000,26738.99000000,26760.00000000,26738.99000000,26752.21000000,33.51038000
1684732620000,26752.22000000,26752.22000000,26735.98000000,26735.99000000,14.96116000
1684732680000,26735.99000000,26735.99000000,26733.10000000,26733.10000000,11.06311000
1684732740000,26733.11000000,26733.16000000,26730.30000000,26733.15000000,19.14844000
1684732800000,26733.16000000,26733.16000000,26733.15000000,26733.16000000,3.93804000
1684732860000,26733.16000000,26733.16000000,26733.15000000,26733.15000000,4.19753000
1684732920000,26733.16000000,26733.16000000,26733.15000000,26733.16000000,1.52023000
1684732980000,26733.15000000,26744.80000000,26733.15000000,26744.79000000,4.98757000
1684733040000,26744.80000000,26750.00000000,26744.79000000,26749.99000000,4.19749000
1684733100000,26750.00000000,26750.00000000,26749.99000000,26750.00000000,3.04395000
1684733160000,26750.00000000,26752.29000000,26749.99000000,26752.28000000,2.12746000
1684733220000,26752.29000000,26753.02000000,26750.00000000,26753.01000000,12.10585000
1684733280000,26753.00000000,26753.01000000,26744.87000000,26744.88000000,11.45669000
1684733340000,26744.87000000,26744.88000000,26744.87000000,26744.87000000,12.06293000
1684733400000,26744.87000000,26747.85000000,26744.87000000,26747.85000000,3.46920000
1684733460000,26747.85000000,26750.06000000,26744.87000000,26744.87000000,12.64514000
1684733520000,26744.87000000,26744.88000000,26737.83000000,26737.84000000,6.05753000
1684733580000,26737.83000000,26737.84000000,26734.07000000,26734.08000000,7.59832000
1684733640000,26734.07000000,26734.08000000,26731.70000000,26731.71000000,5.35458000
1684733700000,26731.71000000,26746.67000000,26728.68000000,26746.66000000,10.47224000
1684733760000,26746.67000000,26746.67000000,26746.66000000,26746.67000000,7.46552000
1684733820000,26746.67000000,26746.67000000,26739.07000000,26739.08000000,11.10009000
1684733880000,26739.07000000,26751.79000000,26739.07000000,26751.79000000,25.13065000
1684733940000,26751.78000000,26751.79000000,26748.43000000,26748.43000000,7.18773000
1684734000000,26748.44000000,26752.88000000,26748.40000000,26752.88000000,8.30705000
1684734060000,26752.87000000,26800.00000000,26752.87000000,26788.14000000,134.48730000
1684734120000,26788.13000000,26788.14000000,26760.00000000,26760.01000000,76.66504000
1684734180000,26760.00000000,26774.38000000,26760.00000000,26770.80000000,20.26469000
1684734240000,26770.80000000,26778.73000000,26770.79000000,26775.42000000,8.86801000
1684734300000,26775.43000000,26788.14000000,26774.38000000,26774.40000000,36.45976000
1684734360000,26774.39000000,26774.40000000,26764.98000000,26769.99000000,19.27826000
1684734420000,26769.99000000,26771.53000000,26757.28000000,26757.29000000,9.27150000
