Timestamp,Open,High,Low,Close,Volume
1645416000000,38973.81,39397.63,38956.51,39318.13,54.8777411
1645412400000,39128.65,39275.85,38833.81,38939.65,37.61021254
1645408800000,39161.14,39272.07,39064.7,39137.84,23.89259539
1645405200000,38775.67,39397.63,38598.38,39149.85,213.46313107
1645401600000,38384.09,38781.36,38208.64,38777.48,47.91094663
1645398000000,38839.12,38983.0,38369.7,38373.9,72.53470756
1645394400000,38256.68,38894.72,38249.49,38876.62,90.58248703
1645390800000,38349.0,38370.59,38059.05,38255.57,37.87413368
1645387200000,38416.41,38417.4,38270.84,38332.4,15.02428415
1645383600000,38449.92,38449.92,38332.91,38409.51,33.08435646
1645380000000,38272.47,38462.11,38188.12,38423.09,38.96135509
1645376400000,38273.86,38429.51,38247.28,38296.19,11.49912933
1645372800000,38367.5,38536.17,38271.76,38304.51,26.54644674
1645369200000,38217.34,38431.37,38148.8,38373.62,40.90642744
1645365600000,38227.27,38309.09,38039.56,38221.58,25.22486098
1645362000000,38252.55,38333.25,38195.13,38231.06,20.50966045
1645358400000,38371.59,38628.0,38226.77,38233.55,34.64405913
1645354800000,38211.97,38374.8,38150.0,38366.8,23.66402276
1645351200000,38240.05,38398.32,38154.43,38195.93,32.14590597
1645347600000,38127.25,38417.8,37974.18,38194.17,113.29768213
1645344000000,38782.5,38850.0,38092.83,38172.67,178.93186547
1645340400000,38787.5,38901.41,38602.54,38811.55,61.57281595
1645336800000,39401.39,39438.9,38709.3,38817.94,298.30205111
1645333200000,39589.13,39707.24,39303.25,39391.05,32.25420602
1645329600000,39825.16,39853.22,39492.25,39563.5,45.63657329
1645326000000,39854.02,39914.39,39716.56,39822.84,20.30111325
1645322400000,39998.39,40037.91,39851.43,39869.29,5.96542537
1645318800000,39953.29,40032.08,39834.67,40021.9,12.99278571
1645315200000,40108.62,40151.62,39895.91,39953.29,11.05519233
1645311600000,40026.11,40166.49,39989.5,40109.02,8.81089259
1645308000000,39950.59,40081.15,39896.91,40042.1,13.80905439
1645304400000,40083.71,40087.71,39822.03,39957.17,21.63541894
1645300800000,39979.8,40119.37,39954.02,40089.83,12.05757047
1645297200000,40140.43,40145.93,39939.79,39979.8,14.34516924
1645293600000,40141.12,40222.22,40058.41,40148.73,10.19896866
1645290000000,39975.6,40195.44,39914.57,40195.44,15.85591567
1645286400000,39985.6,40360.2,39876.85,39981.0,49.32174203
1645282800000,39904.29,40031.81,39837.0,39985.6,17.83707227
1645279200000,40030.81,40030.81,39786.36,39892.11,14.70961976
1645275600000,39775.2,40086.02,39655.26,40048.21,31.97910712
1645272000000,39862.48,39957.84,39682.15,39776.44,120.13225012
1645268400000,39968.72,40040.21,39587.08,39858.1,58.72472722
1645264800000,39959.48,39995.19,39788.06,39936.18,33.29645809
1645261200000,39986.96,40075.76,39905.85,39929.42,64.04252703
1645257600000,40297.75,40335.58,39968.2,40000.0,38.15708786
1645254000000,40404.09,40440.16,40286.34,40306.75,13.99400383
1645250400000,40269.08,40471.27,40240.8,40402.01,23.02291886
1645246800000,40226.75,40287.34,40171.6,40276.76,8.75355059
1645243200000,40171.33,40321.06,40106.98,40258.92,10.48965083
1645239600000,40197.38,40268.36,40096.4,40171.33,32.7756087
1645236000000,40176.93,40244.45,40105.86,40203.54,22.57097631
1645232400000,40228.39,40322.8,40096.62,40171.14,17.99612335
1645228800000,40008.75,40261.46,39952.19,40238.65,41.13788207
1645225200000,39962.06,40107.02,39901.61,39996.99,37.23343676
1645221600000,40001.54,40077.0,39745.63,39961.9,40.91520158
1645218000000,40055.86,40179.13,39921.03,40007.25,26.56339469
1645214400000,40236.66,40311.76,39936.03,40044.19,71.33787139
1645210800000,40193.44,40354.04,40062.78,40232.95,86.00921999
1645207200000,40050.47,40228.65,39802.53,40165.13,76.64938141
1645203600000,39975.2,40394.39,39924.18,40063.59,127.74941
1645200000000,39835.62,40434.36,39450.0,39940.25,241.99412338
1645196400000,40525.71,40811.13,39663.53,39860.98,238.99873882
1645192800000,40420.46,40530.03,39626.36,40506.5,343.80440113
1645189200000,40490.0,40548.88,40226.25,40412.31,36.21343021
1645185600000,40220.35,40573.01,40112.78,40463.49,81.33273219
1645182000000,40830.88,40830.88,40112.78,40209.15,172.19609901
1645178400000,40917.95,40917.95,40740.38,40830.88,19.5183408
1645174800000,40938.98,40956.7,40804.04,40918.55,46.3715829
1645171200000,40697.33,40996.31,40697.33,40911.97,48.7070494
1645167600000,40760.02,40813.35,40596.74,40690.03,55.97929388
1645164000000,40643.49,40779.35,40607.13,40752.74,47.60973218
1645160400000,40530.0,40739.08,40530.0,40659.03,60.3953695
1645156800000,40731.95,40815.35,40503.6,40530.0,57.95605571
1645153200000,40801.96,40808.22,40607.88,40727.25,19.84593598
1645149600000,40819.66,40927.33,40695.43,40801.96,33.9560075
1645146000000,40582.62,40972.11,40378.68,40817.35,187.67700732
1645142400000,40532.66,40691.63,40331.93,40602.52,53.70110437
1645138800000,40743.06,40791.91,40479.4,40556.11,61.3237251
1645135200000,40701.6,40795.49,40448.83,40734.52,45.82461876
1645131600000,40905.33,40976.59,40088.88,40710.07,258.32403276
1645128000000,41226.14,41226.14,40869.01,40905.33,148.1572233
1645124400000,41296.29,41296.29,40970.18,41236.6,79.92598061
1645120800000,41775.82,41878.09,40804.6,41331.01,272.19589653
1645117200000,41993.72,42023.97,41632.17,41767.0,90.59625144
1645113600000,41937.62,42141.99,41662.73,41999.07,159.63328523
1645110000000,41925.21,42166.35,41700.0,41958.26,200.48975119
1645106400000,42262.2,42434.95,41882.54,41948.56,157.51288297
1645102800000,43244.58,43337.02,42164.19,42289.13,192.26205287
1645099200000,43191.99,43376.16,43191.49,43254.0,41.25066547
1645095600000,43091.42,43252.11,43023.02,43208.04,121.28991691
1645092000000,43234.99,43383.05,42957.18,43076.37,58.69639395
1645088400000,43504.06,43559.46,42950.74,43252.96,139.21628478
1645084800000,43965.73,44046.19,43355.85,43505.49,108.66090905
1645081200000,43878.12,43965.13,43774.24,43962.04,18.7109383
1645077600000,43636.12,43925.72,43595.63,43869.28,23.20928074
1645074000000,43621.87,43736.29,43549.23,43652.49,19.57414823
1645070400000,43592.93,43733.06,43373.83,43654.94,80.75710719
1645066800000,44044.65,44044.65,43598.93,43614.62,85.19903424
1645063200000,44050.49,44135.37,43868.65,44023.65,26.52215194
1645059600000,44100.65,44204.78,44012.94,44050.49,20.38935018
1645056000000,43901.49,44131.28,43836.8,44095.16,27.76847914
1645052400000,44037.45,44211.09,43874.77,43901.48,23.35114597
1645048800000,44103.85,44174.05,43977.06,44018.7,56.41326457
1645045200000,44131.92,44189.67,43910.12,44103.86,51.73897659
1645041600000,44260.66,44402.2,44097.37,44136.85,66.99860408
1645038000000,43889.39,44407.51,43726.8,44260.65,192.39041915
1645034400000,43590.73,43938.06,43537.44,43880.72,72.16501777
1645030800000,43689.45,43737.35,43574.04,43608.9,62.97185684
1645027200000,43630.5,43750.09,43367.73,43682.1,72.14741521
1645023600000,43496.59,43719.55,43471.38,43630.5,58.53022744
1645020000000,43646.09,43759.5,43312.83,43519.85,131.62461738
1645016400000,44081.15,44174.29,43550.0,43663.5,96.19222807
1645012800000,44217.04,44250.0,43997.15,44063.16,22.01076307
1645009200000,44156.95,44301.13,44138.73,44213.54,34.67141548
1645005600000,44026.45,44160.57,43908.88,44143.57,32.2716617
1645002000000,44183.88,44198.68,44000.01,44046.43,19.16066627
1644998400000,44225.15,44362.01,44173.44,44188.22,42.08482933
1644994800000,44070.92,44230.14,43977.56,44227.69,28.12299503
1644991200000,44089.97,44228.96,44053.04,44053.04,31.90440915
1644987600000,43931.03,44160.39,43917.64,44086.54,13.43950831
1644984000000,44016.18,44016.18,43718.58,43931.03,53.07560421
1644980400000,44099.66,44199.79,43988.36,44018.95,19.72933619
1644976800000,44015.34,44110.88,43938.7,44096.06,15.95287263
1644973200000,44215.52,44220.45,43964.06,44015.35,32.32850184
1644969600000,44590.75,44590.75,44151.97,44227.5,22.55725792
1644966000000,44214.89,44785.66,44146.58,44582.48,120.59180845
1644962400000,43989.43,44400.0,43989.43,44214.89,28.51986177
1644958800000,44171.89,44197.59,43964.54,43989.43,66.42354743
1644955200000,44013.95,44201.78,44004.15,44161.14,43.80275173
1644951600000,44169.13,44171.63,43990.0,44026.36,46.1560424
1644948000000,43953.93,44226.29,43893.79,44154.8,39.72979139
1644944400000,44150.77,44189.68,43882.82,43945.7,69.69207728
1644940800000,44248.38,44272.8,44041.57,44156.59,27.41663426
1644937200000,44290.92,44328.8,44146.38,44228.02,33.11839816
1644933600000,44253.85,44543.9,44239.31,44286.58,67.05350114
1644930000000,44212.74,44357.49,44060.42,44279.69,32.5024025
1644926400000,44273.2,44393.83,44172.7,44204.65,37.68640581
1644922800000,44318.85,44476.21,44148.1,44275.8,177.40451858
1644919200000,44090.71,44417.51,43999.0,44299.28,205.94603124
1644915600000,44031.15,44131.98,43891.77,44090.71,185.10083626
1644912000000,43717.62,44188.81,43638.88,43996.5,181.40547594
1644908400000,43576.2,43800.0,43551.87,43735.69,49.90479454
1644904800000,43594.23,43732.23,43560.08,43566.31,33.32807126
1644901200000,43494.85,43647.96,43426.83,43610.93,50.19081904
1644897600000,43621.47,43805.6,43480.48,43500.45,35.01687262
1644894000000,43611.81,43691.47,43529.54,43600.07,20.89213642
1644890400000,43491.85,43701.0,43421.84,43602.69,54.4657334
1644886800000,42602.52,43625.62,42549.13,43496.32,148.68493464
1644883200000,42567.27,42680.62,42469.96,42602.59,17.88981202
1644879600000,42704.01,42824.43,42540.3,42540.3,24.22589921
1644876000000,42263.96,42763.74,42242.36,42702.29,69.10483324
1644872400000,42201.48,42309.46,42133.66,42256.83,21.27785384
1644868800000,42147.8,42337.04,42004.66,42208.31,76.56276105
1644865200000,42243.18,42296.42,41825.39,42150.0,109.55331392
1644861600000,42593.53,42689.92,42235.62,42259.82,43.15370876
1644858000000,42686.68,42804.81,42540.64,42615.8,35.45052401
1644854400000,42601.65,42843.03,42587.99,42682.15,40.61322898
1644850800000,42524.75,42686.36,42362.58,42600.5,55.76185842
1644847200000,42533.86,42871.68,42482.8,42533.65,74.19580523
1644843600000,42560.35,42696.5,42408.1,42517.32,56.80656853
1644840000000,42119.28,42616.29,41961.66,42564.06,68.55940028
1644836400000,42257.62,42295.21,42096.56,42132.13,29.53671358
1644832800000,42080.87,42297.12,41935.36,42237.62,24.37976615
1644829200000,42025.77,42233.52,41947.21,42079.28,217.70722546
1644825600000,42337.26,42438.52,42010.37,42044.94,56.36993493
1644822000000,42189.01,42388.11,42124.31,42337.26,29.09496256
1644818400000,41780.95,42286.31,41754.03,42209.09,45.08918428
1644814800000,41950.5,42015.38,41764.86,41800.0,31.99460365
1644811200000,41915.02,41988.88,41844.42,41971.99,27.90245111
1644807600000,41722.84,41974.8,41624.89,41930.37,28.04137574
1644804000000,41675.52,41856.24,41637.73,41722.84,21.55584827
1644800400000,42145.04,42159.69,41575.0,41687.5,55.93142314
1644796800000,42078.53,42190.82,41948.37,42144.97,28.01727263
1644793200000,42352.96,42408.42,42033.5,42077.74,31.55639405
1644789600000,42242.35,42439.55,42219.5,42407.97,12.96034119
1644786000000,42464.87,42498.88,42224.8,42235.9,25.82581471
1644782400000,42056.89,42467.46,41970.69,42467.46,25.70324516
1644778800000,41978.47,42210.64,41900.0,42051.89,30.44495962
1644775200000,42292.62,42422.65,41882.54,42003.38,67.10916354
1644771600000,42327.64,42331.83,42086.53,42304.86,39.24950004
1644768000000,42600.59,42607.53,42235.62,42348.63,29.55881631
1644764400000,42533.6,42779.6,42514.5,42597.08,19.76001789
1644760800000,42527.67,42717.34,42207.12,42554.96,28.86834662
1644757200000,42512.77,42603.92,42416.94,42532.17,20.02956295
1644753600000,42486.83,42648.93,42449.12,42500.69,14.67861984
1644750000000,42610.1,42674.9,42477.2,42502.25,20.40606891
1644746400000,42349.24,42663.69,42289.02,42618.35,23.69867262
1644742800000,42489.06,42489.06,42303.38,42348.44,12.73366345
1644739200000,42415.4,42524.16,42360.1,42483.06,9.77678577
1644735600000,42432.85,42483.76,42335.11,42452.49,12.35160916
1644732000000,42281.14,42462.16,42257.62,42462.16,10.57347537
1644728400000,42232.91,42338.71,42150.55,42304.79,9.30592216
1644724800000,42283.73,42362.53,42145.62,42240.59,5.8472736
1644721200000,42249.73,42323.43,42177.12,42263.03,6.08720062
1644717600000,42294.31,42295.36,42137.7,42239.28,8.92296235
1644714000000,42405.96,42510.07,42232.09,42247.69,15.31369228
1644710400000,42232.68,42519.17,42077.71,42423.45,34.69363407
1644706800000,42207.28,42270.62,42099.29,42241.11,22.8386304
1644703200000,41859.95,42235.62,41859.95,42200.57,44.32103525
1644699600000,42652.42,42652.42,41740.06,41909.26,85.36170509
1644696000000,42675.12,42788.43,42489.65,42652.71,50.65890449
1644692400000,42863.82,42912.03,42618.91,42675.12,45.07380517
1644688800000,42759.51,43034.0,42758.45,42867.2,52.50654663
1644685200000,42724.09,42830.53,42588.2,42756.87,14.73819675
1644681600000,42148.5,42830.0,42020.38,42717.11,68.8339122
1644678000000,42215.97,42235.62,41873.0,42146.63,27.86148349
1644674400000,42143.14,42243.43,41820.0,42182.27,45.13715843
1644670800000,42309.06,42367.33,42121.01,42149.99,24.68831523
1644667200000,42418.98,42459.03,42224.32,42309.06,15.80011939
1644663600000,42304.96,42439.9,41877.9,42418.9,80.93424033
1644660000000,42411.51,42415.73,42138.99,42279.93,19.06106732
1644656400000,42315.14,42461.2,42242.84,42411.28,16.55101193
1644652800000,42135.5,42405.13,42135.5,42314.79,32.97118672
1644649200000,42055.9,42235.62,41966.2,42131.17,26.32630897
1644645600000,42298.02,42300.73,41741.88,42108.04,57.92685985
1644642000000,42311.6,42434.92,42216.25,42295.07,17.31840051
1644638400000,42313.07,42443.69,42246.52,42319.96,13.06949396
1644634800000,42461.1,42483.7,42193.91,42307.51,13.56377214
1644631200000,42471.41,42489.65,42371.25,42481.88,12.20260656
1644627600000,42314.45,42489.65,42277.61,42471.58,70.89538557
1644624000000,42392.22,42430.1,42249.28,42327.17,33.70518405
1644620400000,42145.94,42462.5,41983.12,42406.19,48.6922751
1644616800000,42553.67,42614.58,42009.48,42186.31,68.13081519
1644613200000,42358.67,42711.64,42313.82,42574.1,102.25611982
1644609600000,42764.53,42886.11,42235.62,42336.41,211.98124978
1644606000000,42684.22,43162.88,42083.94,42756.53,229.08936195
1644602400000,43466.9,43542.22,42506.51,42699.87,141.96292723
1644598800000,43612.59,43757.72,43394.74,43451.96,83.44465843
1644595200000,43698.38,43804.04,43472.77,43620.66,107.60514818
1644591600000,43598.34,43844.17,43546.3,43713.91,63.34996488
1644588000000,43799.71,43969.72,43329.62,43537.49,85.27652815
1644584400000,43622.9,43869.66,43524.18,43819.99,57.09737958
1644580800000,43386.21,43723.24,43292.26,43612.58,110.5766863
1644577200000,43486.99,43550.03,43357.74,43386.52,53.15203348
1644573600000,43533.91,43608.67,43278.62,43467.57,38.70585632
1644570000000,43044.15,43643.97,42902.79,43533.91,136.27692471
1644566400000,43387.46,43573.33,43037.51,43042.54,58.65960224
1644562800000,43282.88,43451.79,43206.91,43384.96,51.97442854
1644559200000,42847.85,43322.8,42847.85,43289.26,31.74647998
1644555600000,43102.3,43113.29,42847.85,42882.98,22.82856954
1644552000000,43372.06,43400.68,43000.0,43130.33,43.10442686
1644548400000,43158.33,43444.6,43131.46,43384.61,30.15762307
1644544800000,43155.69,43213.85,42826.2,43145.81,72.58177462
1644541200000,43081.14,43772.44,42988.82,43205.22,130.17866106
1644537600000,43540.15,43604.8,42625.0,43071.46,191.5429024
1644534000000,43969.03,44062.67,43373.83,43524.6,60.16786967
1644530400000,43806.4,44118.72,43625.62,43991.79,61.90451772
1644526800000,44123.57,44228.7,43704.64,43770.73,67.33946952
